scenario,account_id,date,amount,entity,description,source
Budget,6020,2025-04-14,3640.95,West,Marketing,sample_gl
Budget,6020,2025-04-17,4199.56,West,Marketing,sample_gl
Budget,6020,2025-04-19,4391.68,West,Marketing,sample_gl
Budget,6020,2025-04-19,1026.01,West,Marketing,sample_gl
Budget,6020,2025-04-24,630.29,West,Marketing,sample_gl
Budget,6020,2025-04-25,144.11,West,Marketing,sample_gl
Budget,6030,2025-04-03,1791.41,North,Software & Subscriptions,sample_gl
Budget,6030,2025-04-08,162.98,North,Software & Subscriptions,sample_gl
Budget,6030,2025-04-09,1056.92,North,Software & Subscriptions,sample_gl
Budget,6030,2025-04-10,37.38,North,Software & Subscriptions,sample_gl
Budget,6030,2025-04-11,216.35,North,Software & Subscriptions,sample_gl
Budget,6030,2025-04-18,610.17,North,Software & Subscriptions,sample_gl
Budget,6030,2025-04-19,137.85,North,Software & Subscriptions,sample_gl
Budget,6030,2025-04-25,939.75,North,Software & Subscriptions,sample_gl
Budget,6030,2025-04-01,328.88,South,Software & Subscriptions,sample_gl
Budget,6030,2025-04-06,894.04,South,Software & Subscriptions,sample_gl
Budget,6030,2025-04-09,1246.64,South,Software & Subscriptions,sample_gl
Budget,6030,2025-04-11,148.94,South,Software & Subscriptions,sample_gl
Budget,6030,2025-04-15,77.29,South,Software & Subscriptions,sample_gl
Budget,6030,2025-04-15,2044.08,South,Software & Subscriptions,sample_gl
Budget,6030,2025-04-27,682.41,South,Software & Subscriptions,sample_gl
Budget,6030,2025-04-28,191.51,South,Software & Subscriptions,sample_gl
Budget,6030,2025-04-03,713.52,West,Software & Subscriptions,sample_gl
Budget,6030,2025-04-03,110.37,West,Software & Subscriptions,sample_gl
Budget,6030,2025-04-09,184.53,West,Software & Subscriptions,sample_gl
Budget,6030,2025-04-11,540.32,West,Software & Subscriptions,sample_gl
Budget,6030,2025-04-15,1986.49,West,Software & Subscriptions,sample_gl
Budget,6030,2025-04-18,760.73,West,Software & Subscriptions,sample_gl
Budget,6030,2025-04-20,578.11,West,Software & Subscriptions,sample_gl
Budget,6030,2025-04-29,734.4,West,Software & Subscriptions,sample_gl
Budget,6040,2025-04-02,123.4,North,Travel & Entertainment,sample_gl
Budget,6040,2025-04-04,55.46,North,Travel & Entertainment,sample_gl
Budget,6040,2025-04-06,578.34,North,Travel & Entertainment,sample_gl
Budget,6040,2025-04-15,4.73,North,Travel & Entertainment,sample_gl
Budget,6040,2025-04-17,943.65,North,Travel & Entertainment,sample_gl
Budget,6040,2025-04-21,396.06,North,Travel & Entertainment,sample_gl
Budget,6040,2025-04-22,8.26,North,Travel & Entertainment,sample_gl
Budget,6040,2025-04-28,831.31,North,Travel & Entertainment,sample_gl
Budget,6040,2025-04-02,230.46,South,Travel & Entertainment,sample_gl
Budget,6040,2025-04-12,474.43,South,Travel & Entertainment,sample_gl
Budget,6040,2025-04-18,264.17,South,Travel & Entertainment,sample_gl
Budget,6040,2025-04-22,71.21,South,Travel & Entertainment,sample_gl
Budget,6040,2025-04-23,279.85,South,Travel & Entertainment,sample_gl
Budget,6040,2025-04-28,199.96,South,Travel & Entertainment,sample_gl
Budget,6040,2025-04-28,266.35,South,Travel & Entertainment,sample_gl
Budget,6040,2025-04-28,1188.08,South,Travel & Entertainment,sample_gl
Budget,6040,2025-04-01,389.23,West,Travel & Entertainment,sample_gl
Budget,6040,2025-04-03,10.07,West,Travel & Entertainment,sample_gl
Budget,6040,2025-04-05,87.19,West,Travel & Entertainment,sample_gl
Budget,6040,2025-04-10,74.55,West,Travel & Entertainment,sample_gl
Budget,6040,2025-04-14,216.1,West,Travel & Entertainment,sample_gl
Budget,6040,2025-04-14,162.33,West,Travel & Entertainment,sample_gl
Budget,6040,2025-04-21,220.92,West,Travel & Entertainment,sample_gl
Budget,6040,2025-04-29,31.59,West,Travel & Entertainment,sample_gl
Budget,7000,2025-04-01,107.87,North,Interest Expense,sample_gl
Budget,7000,2025-04-02,2038.78,North,Interest Expense,sample_gl
Budget,7000,2025-04-05,11.04,North,Interest Expense,sample_gl
Budget,7000,2025-04-06,414.99,North,Interest Expense,sample_gl
Budget,7000,2025-04-10,725.86,North,Interest Expense,sample_gl
Budget,7000,2025-04-12,114.73,North,Interest Expense,sample_gl
Budget,7000,2025-04-20,438.63,North,Interest Expense,sample_gl
Budget,7000,2025-04-30,372.26,North,Interest Expense,sample_gl
Budget,7000,2025-04-02,298.93,South,Interest Expense,sample_gl
Budget,7000,2025-04-05,4.38,South,Interest Expense,sample_gl
Budget,7000,2025-04-07,565.05,South,Interest Expense,sample_gl
Budget,7000,2025-04-13,605.15,South,Interest Expense,sample_gl
Budget,7000,2025-04-19,473.29,South,Interest Expense,sample_gl
Budget,7000,2025-04-22,1670.44,South,Interest Expense,sample_gl
Budget,7000,2025-04-24,240.9,South,Interest Expense,sample_gl
Budget,7000,2025-04-27,8.43,South,Interest Expense,sample_gl
Budget,7000,2025-04-04,201.87,West,Interest Expense,sample_gl
Budget,7000,2025-04-14,854.68,West,Interest Expense,sample_gl
Budget,7000,2025-04-18,674.45,West,Interest Expense,sample_gl
Budget,7000,2025-04-18,122.9,West,Interest Expense,sample_gl
Budget,7000,2025-04-19,204.57,West,Interest Expense,sample_gl
Budget,7000,2025-04-21,12.99,West,Interest Expense,sample_gl
Budget,7000,2025-04-24,1255.37,West,Interest Expense,sample_gl
Budget,7000,2025-04-24,598.19,West,Interest Expense,sample_gl
Budget,4000,2025-05-08,-13850.78,North,Product Revenue,sample_gl
Budget,4000,2025-05-08,-40866.87,North,Product Revenue,sample_gl
Budget,4000,2025-05-08,-16530.8,North,Product Revenue,sample_gl
Budget,4000,2025-05-11,-6097.48,North,Product Revenue,sample_gl
Budget,4000,2025-05-12,-43115.83,North,Product Revenue,sample_gl
Budget,4000,2025-05-15,-45978.41,North,Product Revenue,sample_gl
Budget,4000,2025-05-25,-2570.33,North,Product Revenue,sample_gl
Budget,4000,2025-05-26,-4797.65,North,Product Revenue,sample_gl
Budget,4000,2025-05-03,-35559.07,South,Product Revenue,sample_gl
Budget,4000,2025-05-12,-90.77,South,Product Revenue,sample_gl
Budget,4000,2025-05-16,-2258.64,South,Product Revenue,sample_gl
Budget,4000,2025-05-17,-83783.03,South,Product Revenue,sample_gl
Budget,4000,2025-05-18,-6425.33,South,Product Revenue,sample_gl
Budget,4000,2025-05-20,-15150.75,South,Product Revenue,sample_gl
Budget,4000,2025-05-21,-9444.94,South,Product Revenue,sample_gl
Budget,4000,2025-05-30,-2051.4,South,Product Revenue,sample_gl
Budget,4000,2025-05-05,-22139.14,West,Product Revenue,sample_gl
Budget,4000,2025-05-09,-5711.87,West,Product Revenue,sample_gl
Budget,4000,2025-05-10,-9328.61,West,Product Revenue,sample_gl
Budget,4000,2025-05-11,-39486.99,West,Product Revenue,sample_gl
Budget,4000,2025-05-11,-16083.45,West,Product Revenue,sample_gl
Budget,4000,2025-05-20,-2031.74,West,Product Revenue,sample_gl
Budget,4000,2025-05-22,-70644.53,West,Product Revenue,sample_gl
Budget,4000,2025-05-26,-22250.76,West,Product Revenue,sample_gl
Budget,4010,2025-05-01,-1067.63,North,Service Revenue,sample_gl
Budget,4010,2025-05-04,-3437.98,North,Service Revenue,sample_gl
Budget,4010,2025-05-06,-16455.8,North,Service Revenue,sample_gl
Budget,4010,2025-05-06,-10774.76,North,Service Revenue,sample_gl
Budget,4010,2025-05-09,-2414.74,North,Service Revenue,sample_gl
Budget,4010,2025-05-14,-3049.19,North,Service Revenue,sample_gl
Budget,4010,2025-05-15,-1588.2,North,Service Revenue,sample_gl
Budget,4010,2025-05-29,-5823.71,North,Service Revenue,sample_gl
Budget,4010,2025-05-12,-6537.6,South,Service Revenue,sample_gl
Budget,4010,2025-05-13,-5846.61,South,Service Revenue,sample_gl
Budget,4010,2025-05-14,-2665.09,South,Service Revenue,sample_gl
Budget,4010,2025-05-17,-2218.4,South,Service Revenue,sample_gl
Budget,4010,2025-05-17,-8.61,South,Service Revenue,sample_gl
Budget,4010,2025-05-28,-18472.09,South,Service Revenue,sample_gl
Budget,4010,2025-05-29,-6554.73,South,Service Revenue,sample_gl
Budget,4010,2025-05-30,-8991.08,South,Service Revenue,sample_gl
Budget,4010,2025-05-02,-15115.58,West,Service Revenue,sample_gl
Budget,4010,2025-05-03,-3431.1,West,Service Revenue,sample_gl
Budget,4010,2025-05-04,-2817.19,West,Service Revenue,sample_gl
Budget,4010,2025-05-20,-2091.09,West,Service Revenue,sample_gl
Budget,4010,2025-05-20,-44.85,West,Service Revenue,sample_gl
Budget,4010,2025-05-24,-1429.17,West,Service Revenue,sample_gl
Budget,4010,2025-05-24,-18689.9,West,Service Revenue,sample_gl
Budget,4010,2025-05-30,-8631.52,West,Service Revenue,sample_gl
Budget,5000,2025-05-03,25959.64,North,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-05,666.81,North,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-17,4155.83,North,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-19,4918.58,North,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-25,5957.74,North,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-27,3919.94,North,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-30,17279.18,North,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-30,7327.38,North,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-04,22801.85,South,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-08,1293.88,South,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-09,6044.63,South,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-10,9708.57,South,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-16,1108.79,South,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-19,18665.1,South,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-25,3760.48,South,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-31,7254.37,South,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-02,10678.16,West,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-05,7265.07,West,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-07,618.21,West,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-24,1710.4,West,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-24,2126.59,West,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-27,5364.6,West,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-29,28956.53,West,Cost of Goods Sold,sample_gl
Budget,5000,2025-05-31,7764.99,West,Cost of Goods Sold,sample_gl
Budget,5010,2025-05-06,2741.59,North,Direct Labor,sample_gl
Budget,5010,2025-05-08,289.75,North,Direct Labor,sample_gl
Budget,5010,2025-05-10,3586.53,North,Direct Labor,sample_gl
Budget,5010,2025-05-15,792.82,North,Direct Labor,sample_gl
Budget,5010,2025-05-16,548.45,North,Direct Labor,sample_gl
Budget,5010,2025-05-29,7813.63,North,Direct Labor,sample_gl
Budget,5010,2025-05-30,1542.73,North,Direct Labor,sample_gl
Budget,5010,2025-05-31,11249.91,North,Direct Labor,sample_gl
Budget,5010,2025-05-02,4808.54,South,Direct Labor,sample_gl
Budget,5010,2025-05-18,2136.62,South,Direct Labor,sample_gl
Budget,5010,2025-05-18,2161.21,South,Direct Labor,sample_gl
Budget,5010,2025-05-20,1403.68,South,Direct Labor,sample_gl
Budget,5010,2025-05-26,1524.46,South,Direct Labor,sample_gl
Budget,5010,2025-05-29,8231.36,South,Direct Labor,sample_gl
Budget,5010,2025-05-29,3092.17,South,Direct Labor,sample_gl
Budget,5010,2025-05-31,1284.37,South,Direct Labor,sample_gl
Budget,5010,2025-05-04,2306.75,West,Direct Labor,sample_gl
Budget,5010,2025-05-05,878.38,West,Direct Labor,sample_gl
Budget,5010,2025-05-10,448.2,West,Direct Labor,sample_gl
Budget,5010,2025-05-15,9465.53,West,Direct Labor,sample_gl
Budget,5010,2025-05-15,5921.85,West,Direct Labor,sample_gl
Budget,5010,2025-05-17,4584.32,West,Direct Labor,sample_gl
Budget,5010,2025-05-27,804.75,West,Direct Labor,sample_gl
Budget,5010,2025-05-30,2146.15,West,Direct Labor,sample_gl
Budget,6000,2025-05-03,2911.32,North,Salaries & Wages,sample_gl
Budget,6000,2025-05-08,10.29,North,Salaries & Wages,sample_gl
Budget,6000,2025-05-12,3237.01,North,Salaries & Wages,sample_gl
Budget,6000,2025-05-24,7018.5,North,Salaries & Wages,sample_gl
Budget,6000,2025-05-24,4641.81,North,Salaries & Wages,sample_gl
Budget,6000,2025-05-26,8590.6,North,Salaries & Wages,sample_gl
Budget,6000,2025-05-26,2492.89,North,Salaries & Wages,sample_gl
Budget,6000,2025-05-31,10392.7,North,Salaries & Wages,sample_gl
Budget,6000,2025-05-02,8358.64,South,Salaries & Wages,sample_gl
Budget,6000,2025-05-04,14526.66,South,Salaries & Wages,sample_gl
Budget,6000,2025-05-11,1618.77,South,Salaries & Wages,sample_gl
Budget,6000,2025-05-14,2981.32,South,Salaries & Wages,sample_gl
Budget,6000,2025-05-23,3469.16,South,Salaries & Wages,sample_gl
Budget,6000,2025-05-29,5818.22,South,Salaries & Wages,sample_gl
Budget,6000,2025-05-30,4897.01,South,Salaries & Wages,sample_gl
Budget,6000,2025-05-30,2230.92,South,Salaries & Wages,sample_gl
Budget,6000,2025-05-07,3424.61,West,Salaries & Wages,sample_gl
Budget,6000,2025-05-08,1663.06,West,Salaries & Wages,sample_gl
Budget,6000,2025-05-09,2135.29,West,Salaries & Wages,sample_gl
Budget,6000,2025-05-13,10925.27,West,Salaries & Wages,sample_gl
Budget,6000,2025-05-19,555.58,West,Salaries & Wages,sample_gl
Budget,6000,2025-05-22,471.71,West,Salaries & Wages,sample_gl
Budget,6000,2025-05-28,5329.11,West,Salaries & Wages,sample_gl
Budget,6000,2025-05-31,14099.15,West,Salaries & Wages,sample_gl
Budget,6010,2025-05-01,381.16,North,Rent & Facilities,sample_gl
Budget,6010,2025-05-03,4437.62,North,Rent & Facilities,sample_gl
Budget,6010,2025-05-07,1183.61,North,Rent & Facilities,sample_gl
Budget,6010,2025-05-14,21.22,North,Rent & Facilities,sample_gl
Budget,6010,2025-05-17,173.31,North,Rent & Facilities,sample_gl
Budget,6010,2025-05-24,559.32,North,Rent & Facilities,sample_gl
Budget,6010,2025-05-24,216.14,North,Rent & Facilities,sample_gl
Budget,6010,2025-05-28,2848.01,North,Rent & Facilities,sample_gl
Budget,6010,2025-05-06,2962.92,South,Rent & Facilities,sample_gl
Budget,6010,2025-05-08,1953.81,South,Rent & Facilities,sample_gl
Budget,6010,2025-05-10,533.49,South,Rent & Facilities,sample_gl
Budget,6010,2025-05-17,545.9,South,Rent & Facilities,sample_gl
Budget,6010,2025-05-22,322.81,South,Rent & Facilities,sample_gl
Budget,6010,2025-05-27,380.61,South,Rent & Facilities,sample_gl
Budget,6010,2025-05-29,2076.76,South,Rent & Facilities,sample_gl
Budget,6010,2025-05-31,1253.31,South,Rent & Facilities,sample_gl
Budget,6010,2025-05-04,1816.08,West,Rent & Facilities,sample_gl
Budget,6010,2025-05-08,733.9,West,Rent & Facilities,sample_gl
Budget,6010,2025-05-10,1774.89,West,Rent & Facilities,sample_gl
Budget,6010,2025-05-25,54.33,West,Rent & Facilities,sample_gl
Budget,6010,2025-05-25,229.93,West,Rent & Facilities,sample_gl
Budget,6010,2025-05-29,2199.98,West,Rent & Facilities,sample_gl
Budget,6010,2025-05-29,3047.89,West,Rent & Facilities,sample_gl
Budget,6010,2025-05-31,450.27,West,Rent & Facilities,sample_gl
Budget,6020,2025-05-05,302.21,North,Marketing,sample_gl
Budget,6020,2025-05-16,1942.29,North,Marketing,sample_gl
Budget,6020,2025-05-16,551.12,North,Marketing,sample_gl
Budget,6020,2025-05-25,1472.1,North,Marketing,sample_gl
Budget,6020,2025-05-26,2003.95,North,Marketing,sample_gl
Budget,6020,2025-05-27,899.06,North,Marketing,sample_gl
Budget,6020,2025-05-28,1708.8,North,Marketing,sample_gl
Budget,6020,2025-05-29,1554.84,North,Marketing,sample_gl
Budget,6020,2025-05-09,953.56,South,Marketing,sample_gl
Budget,6020,2025-05-11,2867.92,South,Marketing,sample_gl
Budget,6020,2025-05-11,728.72,South,Marketing,sample_gl
Budget,6020,2025-05-13,2871.15,South,Marketing,sample_gl
Budget,6020,2025-05-14,1052.57,South,Marketing,sample_gl
Budget,6020,2025-05-18,2631.35,South,Marketing,sample_gl
Budget,6020,2025-05-22,3015.4,South,Marketing,sample_gl
Budget,6020,2025-05-25,3333.14,South,Marketing,sample_gl
Budget,6020,2025-05-06,391.92,West,Marketing,sample_gl
Budget,6020,2025-05-07,1655.4,West,Marketing,sample_gl
Budget,6020,2025-05-08,350.75,West,Marketing,sample_gl
Budget,6020,2025-05-18,7619.3,West,Marketing,sample_gl
Budget,6020,2025-05-19,1317.37,West,Marketing,sample_gl
Budget,6020,2025-05-21,6301.18,West,Marketing,sample_gl
Budget,6020,2025-05-25,333.63,West,Marketing,sample_gl
Budget,6020,2025-05-29,589.13,West,Marketing,sample_gl
Budget,6030,2025-05-03,256.18,North,Software & Subscriptions,sample_gl
Budget,6030,2025-05-11,74.17,North,Software & Subscriptions,sample_gl
Budget,6030,2025-05-12,765.19,North,Software & Subscriptions,sample_gl
Budget,6030,2025-05-13,1691.8,North,Software & Subscriptions,sample_gl
Budget,6030,2025-05-23,1200.05,North,Software & Subscriptions,sample_gl
Budget,6030,2025-05-25,375.5,North,Software & Subscriptions,sample_gl
Budget,6030,2025-05-25,765.55,North,Software & Subscriptions,sample_gl
Budget,6030,2025-05-30,76.95,North,Software & Subscriptions,sample_gl
Budget,6030,2025-05-06,56.74,South,Software & Subscriptions,sample_gl
Budget,6030,2025-05-07,977.84,South,Software & Subscriptions,sample_gl
Budget,6030,2025-05-10,1051.61,South,Software & Subscriptions,sample_gl
Budget,6030,2025-05-11,104.23,South,Software & Subscriptions,sample_gl
Budget,6030,2025-05-12,109.8,South,Software & Subscriptions,sample_gl
Budget,6030,2025-05-14,841.01,South,Software & Subscriptions,sample_gl
Budget,6030,2025-05-26,375.89,South,Software & Subscriptions,sample_gl
Budget,6030,2025-05-30,642.78,South,Software & Subscriptions,sample_gl
Budget,6030,2025-05-01,190.75,West,Software & Subscriptions,sample_gl
Budget,6030,2025-05-02,1943.08,West,Software & Subscriptions,sample_gl
Budget,6030,2025-05-06,129.29,West,Software & Subscriptions,sample_gl
Budget,6030,2025-05-08,1303.4,West,Software & Subscriptions,sample_gl
Budget,6030,2025-05-10,319.15,West,Software & Subscriptions,sample_gl
Budget,6030,2025-05-10,349.25,West,Software & Subscriptions,sample_gl
Budget,6030,2025-05-16,356.23,West,Software & Subscriptions,sample_gl
Budget,6030,2025-05-26,1056.05,West,Software & Subscriptions,sample_gl
Budget,6040,2025-05-03,95.77,North,Travel & Entertainment,sample_gl
Budget,6040,2025-05-03,358.31,North,Travel & Entertainment,sample_gl
Budget,6040,2025-05-03,2120.03,North,Travel & Entertainment,sample_gl
Budget,6040,2025-05-17,220.95,North,Travel & Entertainment,sample_gl
Budget,6040,2025-05-23,686.38,North,Travel & Entertainment,sample_gl
Budget,6040,2025-05-24,47.58,North,Travel & Entertainment,sample_gl
Budget,6040,2025-05-25,837.87,North,Travel & Entertainment,sample_gl
Budget,6040,2025-05-28,385.03,North,Travel & Entertainment,sample_gl
Budget,6040,2025-05-07,23.22,South,Travel & Entertainment,sample_gl
Budget,6040,2025-05-10,47.16,South,Travel & Entertainment,sample_gl
Budget,6040,2025-05-11,28.65,South,Travel & Entertainment,sample_gl
Budget,6040,2025-05-13,7.86,South,Travel & Entertainment,sample_gl
Budget,6040,2025-05-20,27.32,South,Travel & Entertainment,sample_gl
Budget,6040,2025-05-26,38.96,South,Travel & Entertainment,sample_gl
Budget,6040,2025-05-27,52.59,South,Travel & Entertainment,sample_gl
Budget,6040,2025-05-28,7.16,South,Travel & Entertainment,sample_gl
Budget,6040,2025-05-08,792.47,West,Travel & Entertainment,sample_gl
Budget,6040,2025-05-09,257.35,West,Travel & Entertainment,sample_gl
Budget,6040,2025-05-10,406.77,West,Travel & Entertainment,sample_gl
Budget,6040,2025-05-14,51.14,West,Travel & Entertainment,sample_gl
Budget,6040,2025-05-16,72.83,West,Travel & Entertainment,sample_gl
Budget,6040,2025-05-18,391.17,West,Travel & Entertainment,sample_gl
Budget,6040,2025-05-30,86.41,West,Travel & Entertainment,sample_gl
Budget,6040,2025-05-31,14.19,West,Travel & Entertainment,sample_gl
Budget,7000,2025-05-01,957.16,North,Interest Expense,sample_gl
Budget,7000,2025-05-04,413.68,North,Interest Expense,sample_gl
Budget,7000,2025-05-08,154.17,North,Interest Expense,sample_gl
Budget,7000,2025-05-13,797.23,North,Interest Expense,sample_gl
Budget,7000,2025-05-15,328.51,North,Interest Expense,sample_gl
Budget,7000,2025-05-19,688.08,North,Interest Expense,sample_gl
Budget,7000,2025-05-23,685.08,North,Interest Expense,sample_gl
Budget,7000,2025-05-25,99.72,North,Interest Expense,sample_gl
Budget,7000,2025-05-03,949.2,South,Interest Expense,sample_gl
Budget,7000,2025-05-05,80.02,South,Interest Expense,sample_gl
Budget,7000,2025-05-08,904.53,South,Interest Expense,sample_gl
Budget,7000,2025-05-13,380.3,South,Interest Expense,sample_gl
Budget,7000,2025-05-16,203.57,South,Interest Expense,sample_gl
